PERIODO,ESTU_DEPTO_RESIDE,ESTU_PRGM_ACADEMICO,ESTU_HORASSEMANATRABAJA,ESTU_GENERO,ESTU_PAGOMATRICULAPROPIO,FAMI_EDUCACIONPADRE,FAMI_TIENEAUTOMOVIL,FAMI_TIENELAVADORA,FAMI_ESTRATOVIVIENDA,FAMI_TIENECOMPUTADOR,FAMI_TIENEINTERNET,FAMI_EDUCACIONMADRE,MOD_RAZONA_CUANTITAT_PUNT,MOD_COMUNI_ESCRITA_PUNT,MOD_LECTURA_CRITICA_PUNT,MOD_INGLES_PUNT,MOD_COMPETEN_CIUDADA_PUNT,AGE,PUNT_GLOBAL,RENDIMIENTO
2022,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES Y LENGUA CASTELLANA,Entre 21 y 30 horas,F,Si,Primaria incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,196,166.0,198,157.0,174,23.0,178.2,Medio
2022,BOGOTÁ,LICENCIATURA EN EDUCACI¿N ART¿STICA,Entre 11 y 20 horas,F,No,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,118,129.0,137,112.0,100,24.0,119.2,Bajo
2022,BOGOTÁ,LICENCIATURA  EN MATEMATICAS,Entre 11 y 20 horas,F,Si,Educación profesional completa,Si,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,202,125.0,175,177.0,160,21.0,167.8,Medio
2022,BOGOTÁ,LICENCIATURA EN EDUCACI¿N ART¿STICA,Menos de 10 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Técnica o tecnológica incompleta,165,96.0,217,159.0,181,26.0,163.6,Medio
2022,BOGOTÁ,LICENCIATURA EN BIOLOGIA,0,F,No,Primaria completa,No,Si,Estrato 3,Si,Si,Primaria completa,184,182.0,167,180.0,172,24.0,177.0,Medio
2022,BOGOTÁ,ADMINISTRACION AMBIENTAL,Entre 21 y 30 horas,M,Si,Primaria incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,190,164.0,166,155.0,146,26.0,164.2,Medio
2022,BOGOTÁ,INGENIERIA TOPOGRAFICA,Entre 11 y 20 horas,M,No,Educación profesional completa,Si,Si,Estrato 4,Si,Si,Secundaria (Bachillerato) incompleta,203,136.0,211,193.0,174,22.0,183.4,Alto
2022,BOGOTÁ,COMUNICACION SOCIAL Y PERIODISMO,Más de 30 horas,M,No,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,137,171.0,180,152.0,176,21.0,163.2,Medio
2022,BOGOTÁ,INGENIERIA FORESTAL,0,F,No,Postgrado,Si,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,169,166.0,189,199.0,191,24.0,182.8,Alto
2022,BOGOTÁ,ADMINISTRACION DEPORTIVA,Entre 21 y 30 horas,M,Si,Primaria incompleta,No,No,Estrato 1,No,No,Primaria incompleta,138,131.0,158,160.0,136,25.0,144.6,Medio
2022,CUNDINAMARCA,INGENIERIA MECANICA,Más de 30 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,151,150.0,167,161.0,148,24.0,155.4,Medio
2022,CUNDINAMARCA,INGENIERIA MECANICA,Más de 30 horas,M,Si,Primaria completa,No,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,202,183.0,161,196.0,180,25.0,184.4,Alto
2022,BOGOTÁ,LICENCIATURA EN QUIMICA,Menos de 10 horas,F,Si,No sabe,No,Si,Estrato 1,Si,Si,Técnica o tecnológica completa,123,0.0,84,190.0,88,25.0,97.0,Bajo
2022,BOGOTÁ,ADMINISTRACION DEPORTIVA,Entre 21 y 30 horas,M,Si,Secundaria (Bachillerato) completa,Si,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,142,0.0,134,165.0,134,24.0,115.0,Bajo
2022,BOGOTÁ,INGENIERIA CATASTRAL Y GEODESIA,Entre 21 y 30 horas,M,Si,Técnica o tecnológica completa,No,Si,Estrato 2,Si,Si,Educación profesional incompleta,195,98.0,172,191.0,167,22.0,164.6,Medio
2022,BOGOTÁ,LICENCIATURA EN FISICA,Entre 11 y 20 horas,M,Si,Primaria incompleta,No,Si,Estrato 2,Si,Si,Primaria incompleta,169,161.0,160,150.0,104,23.0,148.8,Medio
2022,BOGOTÁ,INGENIERIA DE SISTEMAS,Más de 30 horas,M,No,Primaria completa,Si,Si,Estrato 3,Si,Si,Primaria completa,185,159.0,199,206.0,177,22.0,185.2,Alto
2022,BOGOTÁ,LICENCIATURA EN BIOLOGIA,Entre 21 y 30 horas,M,No,Primaria incompleta,No,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,151,154.0,161,155.0,207,26.0,165.6,Medio
2022,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES Y LENGUA CASTELLANA,Entre 11 y 20 horas,M,No,Secundaria (Bachillerato) incompleta,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) incompleta,157,300.0,195,186.0,181,23.0,203.8,Alto
2022,BOGOTÁ,INGENIERIA CATASTRAL Y GEODESIA,Menos de 10 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,182,149.0,169,157.0,102,25.0,151.8,Medio
2022,BOGOTÁ,LICENCIATURA EN QUIMICA,Entre 21 y 30 horas,M,Si,No Aplica,No,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,186,139.0,144,156.0,126,21.0,150.2,Medio
2022,BOGOTÁ,INGENIERIA CIVIL,Más de 30 horas,M,Si,Educación profesional incompleta,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,216,156.0,198,180.0,180,22.0,186.0,Alto
2022,BOGOTÁ,INGENIERIA EN  TELECOMUNICACIONES,Menos de 10 horas,F,No,Primaria incompleta,No,No,Estrato 2,No,Si,Primaria incompleta,162,152.0,187,140.0,174,27.0,163.0,Medio
2022,BOGOTÁ,INGENIERIA CIVIL,Más de 30 horas,M,Si,Secundaria (Bachillerato) completa,No,No,Estrato 3,Si,Si,Educación profesional completa,193,129.0,191,139.0,155,28.0,161.4,Medio
2022,CUNDINAMARCA,INGENIERIA INDUSTRIAL,0,F,No,Educación profesional completa,No,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,184,94.0,172,186.0,171,23.0,161.4,Medio
2022,BOGOTÁ,INGENIERIA DE SISTEMAS,Más de 30 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,201,92.0,171,197.0,164,23.0,165.0,Medio
2022,BOGOTÁ,INGENIERIA ELECTRICA,0,M,Si,Postgrado,No,No,Estrato 3,Si,Si,Postgrado,212,129.0,133,203.0,176,21.0,170.6,Medio
2022,BOGOTÁ,INGENIERIA ELECTRICA,Entre 11 y 20 horas,M,Si,Primaria incompleta,No,No,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,215,178.0,158,140.0,161,25.0,170.4,Medio
2022,CUNDINAMARCA,LICENCIATURA  EN MATEMATICAS,Menos de 10 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 1,Si,Si,Técnica o tecnológica completa,189,113.0,169,166.0,168,22.0,161.0,Medio
2022,BOGOTÁ,INGENIERIA INDUSTRIAL,0,F,No,No sabe,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,209,154.0,191,179.0,183,22.0,183.2,Alto
2022,BOGOTÁ,INGENIERIA DE SISTEMAS,0,M,No,Técnica o tecnológica completa,Si,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,214,173.0,197,211.0,192,24.0,197.4,Alto
2022,BOGOTÁ,ADMINISTRACION AMBIENTAL,0,F,No,Primaria incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,149,153.0,167,166.0,188,22.0,164.6,Medio
2022,BOGOTÁ,LICENCIATURA EN EDUCACI¿N ART¿STICA,0,F,No,No sabe,No,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,128,163.0,199,179.0,158,23.0,165.4,Medio
2022,BOGOTÁ,INGENIERIA CATASTRAL Y GEODESIA,Entre 21 y 30 horas,M,No,Secundaria (Bachillerato) completa,Si,Si,Estrato 3,Si,Si,Educación profesional incompleta,180,100.0,160,171.0,155,24.0,153.2,Medio
2022,BOGOTÁ,COMUNICACION SOCIAL Y PERIODISMO,Menos de 10 horas,F,No,Técnica o tecnológica incompleta,Si,Si,Estrato 2,Si,Si,Técnica o tecnológica incompleta,160,135.0,181,187.0,192,20.0,171.0,Medio
2022,BOGOTÁ,INGENIERIA TOPOGRAFICA,Entre 11 y 20 horas,F,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Educación profesional completa,176,163.0,144,152.0,80,22.0,143.0,Medio
2022,BOGOTÁ,INGENIERIA DE PRODUCCION,Más de 30 horas,M,Si,Técnica o tecnológica completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,167,157.0,153,149.0,181,25.0,161.4,Medio
2022,BOGOTÁ,ARCHIVISTICA Y GESTION DE LA INFORMACION DIGITAL,Entre 11 y 20 horas,M,No,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Técnica o tecnológica incompleta,122,146.0,177,158.0,152,24.0,151.0,Medio
2022,BOGOTÁ,INGENIERIA DE PRODUCCION,Más de 30 horas,M,No,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Técnica o tecnológica incompleta,217,166.0,202,160.0,192,23.0,187.4,Alto
2022,BOGOTÁ,INGENIERIA MECANICA,Más de 30 horas,F,No,Técnica o tecnológica completa,Si,Si,Estrato 2,Si,Si,Técnica o tecnológica incompleta,166,155.0,193,186.0,200,24.0,180.0,Medio
2022,BOGOTÁ,INGENIERIA INDUSTRIAL,Más de 30 horas,M,No,Educación profesional completa,No,Si,Estrato 3,Si,Si,Técnica o tecnológica incompleta,203,150.0,190,215.0,195,22.0,190.6,Alto
2022,BOGOTÁ,INGENIERIA INDUSTRIAL,Más de 30 horas,F,No,Secundaria (Bachillerato) completa,No,Si,Estrato 2,No,Si,Secundaria (Bachillerato) completa,167,148.0,148,172.0,119,23.0,150.8,Medio
2022,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,Menos de 10 horas,F,No,Técnica o tecnológica completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,149,186.0,181,202.0,198,22.0,183.2,Alto
2022,BOGOTÁ,INGENIERIA DE PRODUCCION,Más de 30 horas,M,Si,Educación profesional completa,Si,Si,Estrato 3,Si,Si,Educación profesional completa,212,189.0,168,178.0,188,25.0,187.0,Alto
2022,BOGOTÁ,LICENCIATURA EN QUIMICA,Entre 11 y 20 horas,F,No,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,129,139.0,171,172.0,148,23.0,151.8,Medio
2022,BOGOTÁ,ADMINISTRACION AMBIENTAL,Entre 21 y 30 horas,M,Si,Postgrado,Si,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,178,106.0,153,148.0,177,22.0,152.4,Medio
2022,BOGOTÁ,INGENIERIA CIVIL,Más de 30 horas,F,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,180,185.0,152,158.0,170,27.0,169.0,Medio
2022,BOGOTÁ,INGENIERIA CATASTRAL Y GEODESIA,Entre 21 y 30 horas,F,Si,Educación profesional completa,Si,Si,Estrato 3,Si,Si,Educación profesional completa,222,155.0,186,181.0,161,29.0,181.0,Alto
2022,BOGOTÁ,INGENIERIA DE PRODUCCION,Más de 30 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,182,137.0,143,144.0,151,25.0,151.4,Medio
2022,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES Y LENGUA CASTELLANA,Entre 21 y 30 horas,F,Si,No sabe,No,Si,Estrato 2,Si,Si,Postgrado,128,150.0,188,174.0,177,21.0,163.4,Medio
2022,BOGOTÁ,LICENCIATURA EN QUIMICA,Más de 30 horas,F,No,Educación profesional completa,No,Si,Estrato 2,Si,Si,Técnica o tecnológica incompleta,117,185.0,150,146.0,117,21.0,143.0,Medio
2022,BOGOTÁ,INGENIERIA ELECTRICA,Más de 30 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,188,127.0,174,168.0,172,25.0,165.8,Medio
2022,BOGOTÁ,INGENIERIA AMBIENTAL,Menos de 10 horas,M,Si,Técnica o tecnológica completa,No,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,192,170.0,158,165.0,202,22.0,177.4,Medio
2022,CUNDINAMARCA,INGENIERIA AMBIENTAL,Más de 30 horas,F,No,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,195,152.0,184,189.0,188,22.0,181.6,Alto
2022,BOGOTÁ,LICENCIATURA EN FISICA,Entre 11 y 20 horas,M,Si,Primaria incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,156,107.0,161,144.0,153,29.0,144.2,Medio
2022,BOGOTÁ,LICENCIATURA EN QUIMICA,Más de 30 horas,F,No,Técnica o tecnológica incompleta,No,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,176,194.0,175,174.0,197,23.0,183.2,Alto
2022,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN INGLES,Entre 11 y 20 horas,M,No,Educación profesional incompleta,No,Si,Estrato 3,Si,Si,Postgrado,170,156.0,206,227.0,192,21.0,190.2,Alto
2022,BOGOTÁ,INGENIERIA AMBIENTAL,Menos de 10 horas,F,No,Secundaria (Bachillerato) incompleta,Si,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,185,160.0,189,177.0,176,23.0,177.4,Medio
2022,BOGOTÁ,COMUNICACION SOCIAL Y PERIODISMO,Entre 21 y 30 horas,M,No,Secundaria (Bachillerato) incompleta,No,Si,Estrato 2,Si,Si,Técnica o tecnológica incompleta,144,173.0,173,188.0,177,23.0,171.0,Medio
2022,BOGOTÁ,INGENIERIA INDUSTRIAL,Más de 30 horas,M,Si,Educación profesional incompleta,No,Si,Estrato 3,Si,Si,Educación profesional completa,199,156.0,167,214.0,198,25.0,186.8,Alto
2022,BOGOTÁ,INGENIERIA DE PRODUCCION,Más de 30 horas,M,Si,Primaria incompleta,No,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,206,169.0,173,137.0,175,26.0,172.0,Medio
2022,BOGOTÁ,INGENIERIA FORESTAL,0,F,No,Técnica o tecnológica completa,No,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,161,140.0,177,171.0,168,24.0,163.4,Medio
2022,BOGOTÁ,INGENIERIA DE PRODUCCION,Más de 30 horas,F,Si,Secundaria (Bachillerato) incompleta,No,Si,Estrato 2,Si,Si,Primaria incompleta,208,141.0,173,176.0,205,25.0,180.6,Alto
2022,BOGOTÁ,ADMINISTRACION DEPORTIVA,Más de 30 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,157,166.0,144,161.0,146,25.0,154.8,Medio
2022,CUNDINAMARCA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES Y LENGUA CASTELLANA,Entre 21 y 30 horas,M,Si,Secundaria (Bachillerato) incompleta,No,No,Estrato 2,Si,Si,No sabe,159,178.0,169,170.0,148,24.0,164.8,Medio
2022,BOGOTÁ,INGENIERIA CIVIL,Más de 30 horas,F,Si,Educación profesional completa,Si,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,172,157.0,169,186.0,173,25.0,171.4,Medio
2022,BOGOTÁ,INGENIERIA CATASTRAL Y GEODESIA,Entre 21 y 30 horas,F,Si,No sabe,Si,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,174,127.0,188,171.0,192,24.0,170.4,Medio
2022,BOGOTÁ,LICENCIATURA EN BIOLOGIA,Menos de 10 horas,M,Si,Primaria incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,208,129.0,185,161.0,148,26.0,166.2,Medio
2022,BOGOTÁ,ADMINISTRACION DEPORTIVA,Entre 21 y 30 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 4,Si,Si,Secundaria (Bachillerato) incompleta,179,130.0,193,163.0,152,25.0,163.4,Medio
2022,CUNDINAMARCA,INGENIERIA EN  TELECOMUNICACIONES,Más de 30 horas,M,Si,Primaria completa,No,Si,Estrato 2,Si,Si,Primaria incompleta,165,129.0,142,174.0,152,25.0,152.4,Medio
2022,BOGOTÁ,INGENIERIA DE SISTEMAS,Entre 11 y 20 horas,F,No,No sabe,Si,Si,Estrato 4,Si,Si,Postgrado,146,170.0,146,198.0,165,25.0,165.0,Medio
2022,BOGOTÁ,INGENIERIA MECANICA,Más de 30 horas,M,Si,Secundaria (Bachillerato) incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,190,145.0,163,129.0,153,26.0,156.0,Medio
2022,CUNDINAMARCA,INGENIERIA TOPOGRAFICA,Entre 21 y 30 horas,M,Si,Primaria completa,No,Si,Estrato 2,Si,Si,Primaria incompleta,193,166.0,178,161.0,155,24.0,170.6,Medio
2022,BOGOTÁ,ADMINISTRACION AMBIENTAL,Entre 11 y 20 horas,F,No,Primaria completa,No,Si,Estrato 1,No,Si,Técnica o tecnológica completa,168,180.0,160,152.0,172,25.0,166.4,Medio
2022,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES Y LENGUA CASTELLANA,Entre 11 y 20 horas,F,No,Secundaria (Bachillerato) incompleta,No,Si,Estrato 2,Si,Si,Técnica o tecnológica incompleta,137,116.0,186,181.0,174,23.0,158.8,Medio
2022,BOGOTÁ,LICENCIATURA EN QUIMICA,Entre 21 y 30 horas,F,Si,Educación profesional incompleta,No,Si,Estrato 3,Si,Si,Primaria completa,153,172.0,153,157.0,159,23.0,158.8,Medio
2022,BOGOTÁ,INGENIERIA EN TELEMATICA,Más de 30 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Primaria incompleta,159,179.0,158,131.0,179,26.0,161.2,Medio
2022,BOGOTÁ,COMUNICACION SOCIAL Y PERIODISMO,0,F,No,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,127,176.0,194,183.0,221,21.0,180.2,Alto
2022,BOGOTÁ,INGENIERIA CATASTRAL Y GEODESIA,Entre 21 y 30 horas,M,No,Educación profesional incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,197,300.0,212,214.0,178,22.0,220.2,Alto
2022,CUNDINAMARCA,LICENCIATURA EN EDUCACI¿N ART¿STICA,Entre 11 y 20 horas,M,Si,Primaria completa,No,Si,Estrato 1,Si,Si,Primaria completa,163,126.0,118,129.0,102,24.0,127.6,Medio
2022,BOGOTÁ,INGENIERIA DE SISTEMAS,0,M,No,Técnica o tecnológica completa,No,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,223,143.0,203,204.0,188,24.0,192.2,Alto
2022,BOGOTÁ,LICENCIATURA EN QUIMICA,Menos de 10 horas,F,No,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Primaria incompleta,160,112.0,178,151.0,152,21.0,150.6,Medio
2022,BOGOTÁ,INGENIERIA CIVIL,Más de 30 horas,M,No,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,203,146.0,191,158.0,184,23.0,176.4,Medio
2022,BOGOTÁ,ARTES MUSICALES,Entre 11 y 20 horas,M,Si,Primaria incompleta,No,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,146,140.0,176,134.0,171,29.0,153.4,Medio
2022,BOGOTÁ,MATEMATICAS,Entre 11 y 20 horas,F,Si,No sabe,No,No,Estrato 1,Si,Si,Primaria incompleta,171,186.0,160,142.0,144,26.0,160.6,Medio
2022,BOGOTÁ,INGENIERIA AMBIENTAL,Menos de 10 horas,F,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,192,169.0,140,186.0,116,22.0,160.6,Medio
2022,BOGOTÁ,INGENIERIA INDUSTRIAL,Más de 30 horas,F,Si,Primaria incompleta,Si,Si,Estrato 3,Si,Si,Postgrado,191,193.0,189,199.0,192,27.0,192.8,Alto
2022,BOGOTÁ,ARCHIVISTICA Y GESTION DE LA INFORMACION DIGITAL,Más de 30 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,188,0.0,161,154.0,151,24.0,130.8,Medio
2022,BOGOTÁ,INGENIERIA AMBIENTAL,Entre 21 y 30 horas,F,Si,Educación profesional incompleta,Si,Si,Estrato 3,Si,Si,Educación profesional completa,204,175.0,165,155.0,147,23.0,169.2,Medio
2022,BOGOTÁ,INGENIERIA CIVIL,Menos de 10 horas,M,Si,Ninguno,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,194,146.0,170,191.0,206,24.0,181.4,Alto
2022,CUNDINAMARCA,ADMINISTRACION DEPORTIVA,Menos de 10 horas,M,No,Primaria incompleta,No,Si,Estrato 2,Si,Si,Educación profesional completa,160,179.0,174,177.0,179,21.0,173.8,Medio
2022,BOGOTÁ,ARTES ESCENICAS,Entre 11 y 20 horas,M,Si,Secundaria (Bachillerato) incompleta,No,No,Estrato 3,Si,Si,Técnica o tecnológica incompleta,157,155.0,162,181.0,158,23.0,162.6,Medio
2022,BOGOTÁ,INGENIERIA ELECTRICA,Más de 30 horas,M,Si,Postgrado,No,Si,Estrato 4,Si,Si,Postgrado,176,138.0,163,168.0,152,22.0,159.4,Medio
2022,BOGOTÁ,INGENIERIA CATASTRAL Y GEODESIA,Entre 21 y 30 horas,M,Si,Educación profesional completa,Si,Si,Estrato 4,Si,Si,Educación profesional completa,207,188.0,179,161.0,207,24.0,188.4,Alto
2022,BOGOTÁ,MATEMATICAS,Menos de 10 horas,M,No,Postgrado,Si,Si,Estrato 3,Si,Si,Postgrado,164,125.0,124,141.0,126,24.0,136.0,Medio
2022,BOGOTÁ,INGENIERIA DE PRODUCCION,Más de 30 horas,F,Si,Técnica o tecnológica incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,204,135.0,194,173.0,181,25.0,177.4,Medio
2022,BOGOTÁ,ADMINISTRACION AMBIENTAL,Entre 11 y 20 horas,F,Si,Secundaria (Bachillerato) incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,191,167.0,185,170.0,174,24.0,177.4,Medio
2022,BOGOTÁ,INGENIERIA INDUSTRIAL,Más de 30 horas,F,Si,No sabe,No,No,Estrato 3,Si,Si,Técnica o tecnológica completa,181,162.0,171,198.0,169,22.0,176.2,Medio
2022,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,Más de 30 horas,M,Si,Secundaria (Bachillerato) incompleta,No,No,Estrato 3,Si,Si,Educación profesional incompleta,151,178.0,195,144.0,184,21.0,170.4,Medio
2022,BOGOTÁ,INGENIERIA DE SISTEMAS,Entre 11 y 20 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,179,162.0,195,199.0,197,23.0,186.4,Alto
2022,BOGOTÁ,LICENCIATURA EN BIOLOGIA,Menos de 10 horas,F,No,Primaria incompleta,No,Si,Estrato 2,Si,Si,Primaria incompleta,168,0.0,173,153.0,154,24.0,129.6,Medio
2022,BOGOTÁ,ARTES ESCENICAS,Entre 11 y 20 horas,M,No,Primaria incompleta,No,Si,Estrato 2,Si,Si,Primaria incompleta,155,124.0,172,145.0,153,23.0,149.8,Medio
2022,BOGOTÁ,INGENIERÍA SANITARIA,Más de 30 horas,F,No,Secundaria (Bachillerato) incompleta,No,No,Estrato 1,Si,Si,Secundaria (Bachillerato) completa,200,131.0,217,168.0,221,29.0,187.4,Alto
2022,BOGOTÁ,LICENCIATURA EN EDUCACI¿N ART¿STICA,Menos de 10 horas,M,No,Primaria incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,177,128.0,179,182.0,179,24.0,169.0,Medio
2022,BOGOTÁ,INGENIERIA MECANICA,Más de 30 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,200,135.0,197,172.0,190,23.0,178.8,Medio
2022,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,Menos de 10 horas,M,No,Primaria completa,No,Si,Estrato 2,Si,Si,Educación profesional completa,170,125.0,161,151.0,146,27.0,150.6,Medio
2022,BOGOTÁ,LICENCIATURA EN PEDAGOGIA INFANTIL,Menos de 10 horas,F,No,Técnica o tecnológica completa,Si,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,123,80.0,156,159.0,131,23.0,129.8,Medio
2022,BOGOTÁ,LICENCIATURA EN BIOLOGIA,Menos de 10 horas,F,Si,Educación profesional incompleta,Si,Si,Estrato 3,Si,Si,Ninguno,139,170.0,186,186.0,170,24.0,170.2,Medio
2022,BOGOTÁ,INGENIERIA MECANICA,Más de 30 horas,M,Si,Primaria incompleta,No,Si,Estrato 2,Si,Si,Primaria completa,189,95.0,135,168.0,174,22.0,152.2,Medio
2022,BOGOTÁ,INGENIERIA TOPOGRAFICA,Entre 11 y 20 horas,M,No,Técnica o tecnológica completa,Si,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,170,169.0,155,162.0,149,22.0,161.0,Medio
2022,BOGOTÁ,ADMINISTRACION DEPORTIVA,Entre 21 y 30 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,178,121.0,168,176.0,171,23.0,162.8,Medio
2022,BOGOTÁ,LICENCIATURA EN EDUCACI¿N ART¿STICA,Entre 21 y 30 horas,M,Si,Técnica o tecnológica completa,Si,Si,Estrato 2,Si,Si,Primaria completa,182,163.0,210,162.0,164,21.0,176.2,Medio
2022,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN INGLES,Más de 30 horas,F,No,Secundaria (Bachillerato) completa,Si,Si,Estrato 1,Si,Si,Primaria completa,173,127.0,197,216.0,203,23.0,183.2,Alto
2022,BOGOTÁ,INGENIERIA AMBIENTAL,Entre 21 y 30 horas,F,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Postgrado,154,167.0,172,148.0,173,24.0,162.8,Medio
2022,BOGOTÁ,INGENIERIA DE PRODUCCION,Más de 30 horas,M,Si,Primaria incompleta,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,131,96.0,95,152.0,76,26.0,110.0,Bajo
2022,BOGOTÁ,LICENCIATURA EN QUIMICA,Más de 30 horas,M,Si,Primaria incompleta,No,Si,Estrato 2,Si,Si,Primaria incompleta,193,300.0,173,175.0,161,27.0,200.4,Alto
2022,BOGOTÁ,ADMINISTRACION DEPORTIVA,Menos de 10 horas,F,Si,Postgrado,Si,Si,Estrato 3,Si,Si,Postgrado,186,118.0,225,185.0,196,21.0,182.0,Alto
2022,BOGOTÁ,INGENIERIA CIVIL,Más de 30 horas,F,No,No Aplica,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,205,150.0,174,164.0,172,24.0,173.0,Medio
